Annee,country,Eight Regions,Four Regions,Geo,Members Oecd G77,Six Regions,UN member since,World bank income group 2017,World bank region,CO2 par habitant,Latitude,Longitude
1995,Togo,africa_sub_saharan,africa,tgo,g77,sub_saharan_africa,20/09/1960,Low income,Sub-Saharan Africa,0.223,8.66667,1.08333
1996,Togo,africa_sub_saharan,africa,tgo,g77,sub_saharan_africa,20/09/1960,Low income,Sub-Saharan Africa,0.241,8.66667,1.08333
1997,Togo,africa_sub_saharan,africa,tgo,g77,sub_saharan_africa,20/09/1960,Low income,Sub-Saharan Africa,0.218,8.66667,1.08333
1998,Togo,africa_sub_saharan,africa,tgo,g77,sub_saharan_africa,20/09/1960,Low income,Sub-Saharan Africa,0.249,8.66667,1.08333
1999,Togo,africa_sub_saharan,africa,tgo,g77,sub_saharan_africa,20/09/1960,Low income,Sub-Saharan Africa,0.318,8.66667,1.08333
2000,Togo,africa_sub_saharan,africa,tgo,g77,sub_saharan_africa,20/09/1960,Low income,Sub-Saharan Africa,0.274,8.66667,1.08333
2001,Togo,africa_sub_saharan,africa,tgo,g77,sub_saharan_africa,20/09/1960,Low income,Sub-Saharan Africa,0.227,8.66667,1.08333
2002,Togo,africa_sub_saharan,africa,tgo,g77,sub_saharan_africa,20/09/1960,Low income,Sub-Saharan Africa,0.235,8.66667,1.08333
2003,Togo,africa_sub_saharan,africa,tgo,g77,sub_saharan_africa,20/09/1960,Low income,Sub-Saharan Africa,0.271,8.66667,1.08333
2004,Togo,africa_sub_saharan,africa,tgo,g77,sub_saharan_africa,20/09/1960,Low income,Sub-Saharan Africa,0.252,8.66667,1.08333
2005,Togo,africa_sub_saharan,africa,tgo,g77,sub_saharan_africa,20/09/1960,Low income,Sub-Saharan Africa,0.236,8.66667,1.08333
2006,Togo,africa_sub_saharan,africa,tgo,g77,sub_saharan_africa,20/09/1960,Low income,Sub-Saharan Africa,0.209,8.66667,1.08333
2007,Togo,africa_sub_saharan,africa,tgo,g77,sub_saharan_africa,20/09/1960,Low income,Sub-Saharan Africa,0.235,8.66667,1.08333
2008,Togo,africa_sub_saharan,africa,tgo,g77,sub_saharan_africa,20/09/1960,Low income,Sub-Saharan Africa,0.273,8.66667,1.08333
2009,Togo,africa_sub_saharan,africa,tgo,g77,sub_saharan_africa,20/09/1960,Low income,Sub-Saharan Africa,0.44,8.66667,1.08333
2010,Togo,africa_sub_saharan,africa,tgo,g77,sub_saharan_africa,20/09/1960,Low income,Sub-Saharan Africa,0.406,8.66667,1.08333
2011,Togo,africa_sub_saharan,africa,tgo,g77,sub_saharan_africa,20/09/1960,Low income,Sub-Saharan Africa,0.369,8.66667,1.08333
2012,Togo,africa_sub_saharan,africa,tgo,g77,sub_saharan_africa,20/09/1960,Low income,Sub-Saharan Africa,0.362,8.66667,1.08333
2013,Togo,africa_sub_saharan,africa,tgo,g77,sub_saharan_africa,20/09/1960,Low income,Sub-Saharan Africa,0.377,8.66667,1.08333
2014,Togo,africa_sub_saharan,africa,tgo,g77,sub_saharan_africa,20/09/1960,Low income,Sub-Saharan Africa,0.363,8.66667,1.08333
1960,Tonga,east_asia_pacific,asia,ton,g77,east_asia_pacific,14/09/1999,Upper middle income,East Asia & Pacific,0.179,-20.0,-175.0
1961,Tonga,east_asia_pacific,asia,ton,g77,east_asia_pacific,14/09/1999,Upper middle income,East Asia & Pacific,0.173,-20.0,-175.0
1962,Tonga,east_asia_pacific,asia,ton,g77,east_asia_pacific,14/09/1999,Upper middle income,East Asia & Pacific,0.166,-20.0,-175.0
1963,Tonga,east_asia_pacific,asia,ton,g77,east_asia_pacific,14/09/1999,Upper middle income,East Asia & Pacific,0.159,-20.0,-175.0
1964,Tonga,east_asia_pacific,asia,ton,g77,east_asia_pacific,14/09/1999,Upper middle income,East Asia & Pacific,0.153,-20.0,-175.0
1965,Tonga,east_asia_pacific,asia,ton,g77,east_asia_pacific,14/09/1999,Upper middle income,East Asia & Pacific,0.148,-20.0,-175.0
1966,Tonga,east_asia_pacific,asia,ton,g77,east_asia_pacific,14/09/1999,Upper middle income,East Asia & Pacific,0.143,-20.0,-175.0
1967,Tonga,east_asia_pacific,asia,ton,g77,east_asia_pacific,14/09/1999,Upper middle income,East Asia & Pacific,0.186,-20.0,-175.0
1968,Tonga,east_asia_pacific,asia,ton,g77,east_asia_pacific,14/09/1999,Upper middle income,East Asia & Pacific,0.181,-20.0,-175.0
1969,Tonga,east_asia_pacific,asia,ton,g77,east_asia_pacific,14/09/1999,Upper middle income,East Asia & Pacific,0.133,-20.0,-175.0
1970,Tonga,east_asia_pacific,asia,ton,g77,east_asia_pacific,14/09/1999,Upper middle income,East Asia & Pacific,0.304,-20.0,-175.0
1971,Tonga,east_asia_pacific,asia,ton,g77,east_asia_pacific,14/09/1999,Upper middle income,East Asia & Pacific,0.214,-20.0,-175.0
1972,Tonga,east_asia_pacific,asia,ton,g77,east_asia_pacific,14/09/1999,Upper middle income,East Asia & Pacific,0.255,-20.0,-175.0
1973,Tonga,east_asia_pacific,asia,ton,g77,east_asia_pacific,14/09/1999,Upper middle income,East Asia & Pacific,0.295,-20.0,-175.0
1974,Tonga,east_asia_pacific,asia,ton,g77,east_asia_pacific,14/09/1999,Upper middle income,East Asia & Pacific,0.251,-20.0,-175.0
1975,Tonga,east_asia_pacific,asia,ton,g77,east_asia_pacific,14/09/1999,Upper middle income,East Asia & Pacific,0.374,-20.0,-175.0
1976,Tonga,east_asia_pacific,asia,ton,g77,east_asia_pacific,14/09/1999,Upper middle income,East Asia & Pacific,0.329,-20.0,-175.0
1977,Tonga,east_asia_pacific,asia,ton,g77,east_asia_pacific,14/09/1999,Upper middle income,East Asia & Pacific,0.325,-20.0,-175.0
1978,Tonga,east_asia_pacific,asia,ton,g77,east_asia_pacific,14/09/1999,Upper middle income,East Asia & Pacific,0.401,-20.0,-175.0
1979,Tonga,east_asia_pacific,asia,ton,g77,east_asia_pacific,14/09/1999,Upper middle income,East Asia & Pacific,0.437,-20.0,-175.0
1980,Tonga,east_asia_pacific,asia,ton,g77,east_asia_pacific,14/09/1999,Upper middle income,East Asia & Pacific,0.434,-20.0,-175.0
1981,Tonga,east_asia_pacific,asia,ton,g77,east_asia_pacific,14/09/1999,Upper middle income,East Asia & Pacific,0.51,-20.0,-175.0
1982,Tonga,east_asia_pacific,asia,ton,g77,east_asia_pacific,14/09/1999,Upper middle income,East Asia & Pacific,0.47,-20.0,-175.0
1983,Tonga,east_asia_pacific,asia,ton,g77,east_asia_pacific,14/09/1999,Upper middle income,East Asia & Pacific,0.508,-20.0,-175.0
1984,Tonga,east_asia_pacific,asia,ton,g77,east_asia_pacific,14/09/1999,Upper middle income,East Asia & Pacific,0.508,-20.0,-175.0
1985,Tonga,east_asia_pacific,asia,ton,g77,east_asia_pacific,14/09/1999,Upper middle income,East Asia & Pacific,0.507,-20.0,-175.0
1986,Tonga,east_asia_pacific,asia,ton,g77,east_asia_pacific,14/09/1999,Upper middle income,East Asia & Pacific,0.506,-20.0,-175.0
1987,Tonga,east_asia_pacific,asia,ton,g77,east_asia_pacific,14/09/1999,Upper middle income,East Asia & Pacific,0.583,-20.0,-175.0
1988,Tonga,east_asia_pacific,asia,ton,g77,east_asia_pacific,14/09/1999,Upper middle income,East Asia & Pacific,0.736,-20.0,-175.0
1989,Tonga,east_asia_pacific,asia,ton,g77,east_asia_pacific,14/09/1999,Upper middle income,East Asia & Pacific,0.734,-20.0,-175.0
1990,Tonga,east_asia_pacific,asia,ton,g77,east_asia_pacific,14/09/1999,Upper middle income,East Asia & Pacific,0.809,-20.0,-175.0
1991,Tonga,east_asia_pacific,asia,ton,g77,east_asia_pacific,14/09/1999,Upper middle income,East Asia & Pacific,1.0,-20.0,-175.0
1992,Tonga,east_asia_pacific,asia,ton,g77,east_asia_pacific,14/09/1999,Upper middle income,East Asia & Pacific,0.73,-20.0,-175.0
1993,Tonga,east_asia_pacific,asia,ton,g77,east_asia_pacific,14/09/1999,Upper middle income,East Asia & Pacific,0.882,-20.0,-175.0
1994,Tonga,east_asia_pacific,asia,ton,g77,east_asia_pacific,14/09/1999,Upper middle income,East Asia & Pacific,0.957,-20.0,-175.0
1995,Tonga,east_asia_pacific,asia,ton,g77,east_asia_pacific,14/09/1999,Upper middle income,East Asia & Pacific,0.992,-20.0,-175.0
1996,Tonga,east_asia_pacific,asia,ton,g77,east_asia_pacific,14/09/1999,Upper middle income,East Asia & Pacific,0.799,-20.0,-175.0
1997,Tonga,east_asia_pacific,asia,ton,g77,east_asia_pacific,14/09/1999,Upper middle income,East Asia & Pacific,1.02,-20.0,-175.0
1998,Tonga,east_asia_pacific,asia,ton,g77,east_asia_pacific,14/09/1999,Upper middle income,East Asia & Pacific,0.906,-20.0,-175.0
1999,Tonga,east_asia_pacific,asia,ton,g77,east_asia_pacific,14/09/1999,Upper middle income,East Asia & Pacific,1.13,-20.0,-175.0
2000,Tonga,east_asia_pacific,asia,ton,g77,east_asia_pacific,14/09/1999,Upper middle income,East Asia & Pacific,0.972,-20.0,-175.0
2001,Tonga,east_asia_pacific,asia,ton,g77,east_asia_pacific,14/09/1999,Upper middle income,East Asia & Pacific,0.892,-20.0,-175.0
2002,Tonga,east_asia_pacific,asia,ton,g77,east_asia_pacific,14/09/1999,Upper middle income,East Asia & Pacific,1.04,-20.0,-175.0
2003,Tonga,east_asia_pacific,asia,ton,g77,east_asia_pacific,14/09/1999,Upper middle income,East Asia & Pacific,1.18,-20.0,-175.0
2004,Tonga,east_asia_pacific,asia,ton,g77,east_asia_pacific,14/09/1999,Upper middle income,East Asia & Pacific,1.1,-20.0,-175.0
2005,Tonga,east_asia_pacific,asia,ton,g77,east_asia_pacific,14/09/1999,Upper middle income,East Asia & Pacific,1.13,-20.0,-175.0
2006,Tonga,east_asia_pacific,asia,ton,g77,east_asia_pacific,14/09/1999,Upper middle income,East Asia & Pacific,1.26,-20.0,-175.0
2007,Tonga,east_asia_pacific,asia,ton,g77,east_asia_pacific,14/09/1999,Upper middle income,East Asia & Pacific,1.11,-20.0,-175.0
2008,Tonga,east_asia_pacific,asia,ton,g77,east_asia_pacific,14/09/1999,Upper middle income,East Asia & Pacific,1.17,-20.0,-175.0
2009,Tonga,east_asia_pacific,asia,ton,g77,east_asia_pacific,14/09/1999,Upper middle income,East Asia & Pacific,1.27,-20.0,-175.0
2010,Tonga,east_asia_pacific,asia,ton,g77,east_asia_pacific,14/09/1999,Upper middle income,East Asia & Pacific,1.13,-20.0,-175.0
2011,Tonga,east_asia_pacific,asia,ton,g77,east_asia_pacific,14/09/1999,Upper middle income,East Asia & Pacific,0.982,-20.0,-175.0
2012,Tonga,east_asia_pacific,asia,ton,g77,east_asia_pacific,14/09/1999,Upper middle income,East Asia & Pacific,1.01,-20.0,-175.0
2013,Tonga,east_asia_pacific,asia,ton,g77,east_asia_pacific,14/09/1999,Upper middle income,East Asia & Pacific,1.08,-20.0,-175.0
2014,Tonga,east_asia_pacific,asia,ton,g77,east_asia_pacific,14/09/1999,Upper middle income,East Asia & Pacific,1.14,-20.0,-175.0
1960,Trinidad and Tobago,america_north,americas,tto,g77,america,18/09/1962,High income,Latin America & Caribbean,3.04,11.0,-61.0
1961,Trinidad and Tobago,america_north,americas,tto,g77,america,18/09/1962,High income,Latin America & Caribbean,5.32,11.0,-61.0
1962,Trinidad and Tobago,america_north,americas,tto,g77,america,18/09/1962,High income,Latin America & Caribbean,8.23,11.0,-61.0
1963,Trinidad and Tobago,america_north,americas,tto,g77,america,18/09/1962,High income,Latin America & Caribbean,1.47,11.0,-61.0
1964,Trinidad and Tobago,america_north,americas,tto,g77,america,18/09/1962,High income,Latin America & Caribbean,4.2,11.0,-61.0
1965,Trinidad and Tobago,america_north,americas,tto,g77,america,18/09/1962,High income,Latin America & Caribbean,5.69,11.0,-61.0
1966,Trinidad and Tobago,america_north,americas,tto,g77,america,18/09/1962,High income,Latin America & Caribbean,4.41,11.0,-61.0
1967,Trinidad and Tobago,america_north,americas,tto,g77,america,18/09/1962,High income,Latin America & Caribbean,5.01,11.0,-61.0
1968,Trinidad and Tobago,america_north,americas,tto,g77,america,18/09/1962,High income,Latin America & Caribbean,4.34,11.0,-61.0
1969,Trinidad and Tobago,america_north,americas,tto,g77,america,18/09/1962,High income,Latin America & Caribbean,4.16,11.0,-61.0
1970,Trinidad and Tobago,america_north,americas,tto,g77,america,18/09/1962,High income,Latin America & Caribbean,9.51,11.0,-61.0
1971,Trinidad and Tobago,america_north,americas,tto,g77,america,18/09/1962,High income,Latin America & Caribbean,8.47,11.0,-61.0
1972,Trinidad and Tobago,america_north,americas,tto,g77,america,18/09/1962,High income,Latin America & Caribbean,8.51,11.0,-61.0
1973,Trinidad and Tobago,america_north,americas,tto,g77,america,18/09/1962,High income,Latin America & Caribbean,9.57,11.0,-61.0
1974,Trinidad and Tobago,america_north,americas,tto,g77,america,18/09/1962,High income,Latin America & Caribbean,10.1,11.0,-61.0
1975,Trinidad and Tobago,america_north,americas,tto,g77,america,18/09/1962,High income,Latin America & Caribbean,9.51,11.0,-61.0
1976,Trinidad and Tobago,america_north,americas,tto,g77,america,18/09/1962,High income,Latin America & Caribbean,15.5,11.0,-61.0
1977,Trinidad and Tobago,america_north,americas,tto,g77,america,18/09/1962,High income,Latin America & Caribbean,15.6,11.0,-61.0
1978,Trinidad and Tobago,america_north,americas,tto,g77,america,18/09/1962,High income,Latin America & Caribbean,14.5,11.0,-61.0
1979,Trinidad and Tobago,america_north,americas,tto,g77,america,18/09/1962,High income,Latin America & Caribbean,15.6,11.0,-61.0
1980,Trinidad and Tobago,america_north,americas,tto,g77,america,18/09/1962,High income,Latin America & Caribbean,15.6,11.0,-61.0
1981,Trinidad and Tobago,america_north,americas,tto,g77,america,18/09/1962,High income,Latin America & Caribbean,15.7,11.0,-61.0
1982,Trinidad and Tobago,america_north,americas,tto,g77,america,18/09/1962,High income,Latin America & Caribbean,16.4,11.0,-61.0
1983,Trinidad and Tobago,america_north,americas,tto,g77,america,18/09/1962,High income,Latin America & Caribbean,14.3,11.0,-61.0
1984,Trinidad and Tobago,america_north,americas,tto,g77,america,18/09/1962,High income,Latin America & Caribbean,15.2,11.0,-61.0
1985,Trinidad and Tobago,america_north,americas,tto,g77,america,18/09/1962,High income,Latin America & Caribbean,17.7,11.0,-61.0
1986,Trinidad and Tobago,america_north,americas,tto,g77,america,18/09/1962,High income,Latin America & Caribbean,14.7,11.0,-61.0
1987,Trinidad and Tobago,america_north,americas,tto,g77,america,18/09/1962,High income,Latin America & Caribbean,14.7,11.0,-61.0
1988,Trinidad and Tobago,america_north,americas,tto,g77,america,18/09/1962,High income,Latin America & Caribbean,13.2,11.0,-61.0
1989,Trinidad and Tobago,america_north,americas,tto,g77,america,18/09/1962,High income,Latin America & Caribbean,13.3,11.0,-61.0
1990,Trinidad and Tobago,america_north,americas,tto,g77,america,18/09/1962,High income,Latin America & Caribbean,13.9,11.0,-61.0
1991,Trinidad and Tobago,america_north,americas,tto,g77,america,18/09/1962,High income,Latin America & Caribbean,13.8,11.0,-61.0
1992,Trinidad and Tobago,america_north,americas,tto,g77,america,18/09/1962,High income,Latin America & Caribbean,15.5,11.0,-61.0
1993,Trinidad and Tobago,america_north,americas,tto,g77,america,18/09/1962,High income,Latin America & Caribbean,14.4,11.0,-61.0
1994,Trinidad and Tobago,america_north,americas,tto,g77,america,18/09/1962,High income,Latin America & Caribbean,13.9,11.0,-61.0
1995,Trinidad and Tobago,america_north,americas,tto,g77,america,18/09/1962,High income,Latin America & Caribbean,13.6,11.0,-61.0
1996,Trinidad and Tobago,america_north,americas,tto,g77,america,18/09/1962,High income,Latin America & Caribbean,16.4,11.0,-61.0
1997,Trinidad and Tobago,america_north,americas,tto,g77,america,18/09/1962,High income,Latin America & Caribbean,14.6,11.0,-61.0
1998,Trinidad and Tobago,america_north,americas,tto,g77,america,18/09/1962,High income,Latin America & Caribbean,15.1,11.0,-61.0
1999,Trinidad and Tobago,america_north,americas,tto,g77,america,18/09/1962,High income,Latin America & Caribbean,17.8,11.0,-61.0
2000,Trinidad and Tobago,america_north,americas,tto,g77,america,18/09/1962,High income,Latin America & Caribbean,18.8,11.0,-61.0
2001,Trinidad and Tobago,america_north,americas,tto,g77,america,18/09/1962,High income,Latin America & Caribbean,20.7,11.0,-61.0
2002,Trinidad and Tobago,america_north,americas,tto,g77,america,18/09/1962,High income,Latin America & Caribbean,22.4,11.0,-61.0
2003,Trinidad and Tobago,america_north,americas,tto,g77,america,18/09/1962,High income,Latin America & Caribbean,24.9,11.0,-61.0
2004,Trinidad and Tobago,america_north,americas,tto,g77,america,18/09/1962,High income,Latin America & Caribbean,25.9,11.0,-61.0
2005,Trinidad and Tobago,america_north,americas,tto,g77,america,18/09/1962,High income,Latin America & Caribbean,29.4,11.0,-61.0
2006,Trinidad and Tobago,america_north,americas,tto,g77,america,18/09/1962,High income,Latin America & Caribbean,32.7,11.0,-61.0
2007,Trinidad and Tobago,america_north,americas,tto,g77,america,18/09/1962,High income,Latin America & Caribbean,34.7,11.0,-61.0
2008,Trinidad and Tobago,america_north,americas,tto,g77,america,18/09/1962,High income,Latin America & Caribbean,33.7,11.0,-61.0
2009,Trinidad and Tobago,america_north,americas,tto,g77,america,18/09/1962,High income,Latin America & Caribbean,34.0,11.0,-61.0
2010,Trinidad and Tobago,america_north,americas,tto,g77,america,18/09/1962,High income,Latin America & Caribbean,36.1,11.0,-61.0
2011,Trinidad and Tobago,america_north,americas,tto,g77,america,18/09/1962,High income,Latin America & Caribbean,35.2,11.0,-61.0
2012,Trinidad and Tobago,america_north,americas,tto,g77,america,18/09/1962,High income,Latin America & Caribbean,33.9,11.0,-61.0
2013,Trinidad and Tobago,america_north,americas,tto,g77,america,18/09/1962,High income,Latin America & Caribbean,34.5,11.0,-61.0
2014,Trinidad and Tobago,america_north,americas,tto,g77,america,18/09/1962,High income,Latin America & Caribbean,34.2,11.0,-61.0
1960,Tunisia,africa_north,africa,tun,g77,middle_east_north_africa,12/11/1956,Lower middle income,Middle East & North Africa,0.414,34.0,9.0
1961,Tunisia,africa_north,africa,tun,g77,middle_east_north_africa,12/11/1956,Lower middle income,Middle East & North Africa,0.417,34.0,9.0
1962,Tunisia,africa_north,africa,tun,g77,middle_east_north_africa,12/11/1956,Lower middle income,Middle East & North Africa,0.418,34.0,9.0
1963,Tunisia,africa_north,africa,tun,g77,middle_east_north_africa,12/11/1956,Lower middle income,Middle East & North Africa,0.445,34.0,9.0
1964,Tunisia,africa_north,africa,tun,g77,middle_east_north_africa,12/11/1956,Lower middle income,Middle East & North Africa,0.618,34.0,9.0
1965,Tunisia,africa_north,africa,tun,g77,middle_east_north_africa,12/11/1956,Lower middle income,Middle East & North Africa,0.542,34.0,9.0
1966,Tunisia,africa_north,africa,tun,g77,middle_east_north_africa,12/11/1956,Lower middle income,Middle East & North Africa,0.622,34.0,9.0
1967,Tunisia,africa_north,africa,tun,g77,middle_east_north_africa,12/11/1956,Lower middle income,Middle East & North Africa,0.652,34.0,9.0
1968,Tunisia,africa_north,africa,tun,g77,middle_east_north_africa,12/11/1956,Lower middle income,Middle East & North Africa,0.743,34.0,9.0
1969,Tunisia,africa_north,africa,tun,g77,middle_east_north_africa,12/11/1956,Lower middle income,Middle East & North Africa,0.779,34.0,9.0
1970,Tunisia,africa_north,africa,tun,g77,middle_east_north_africa,12/11/1956,Lower middle income,Middle East & North Africa,0.74,34.0,9.0
1971,Tunisia,africa_north,africa,tun,g77,middle_east_north_africa,12/11/1956,Lower middle income,Middle East & North Africa,0.815,34.0,9.0
1972,Tunisia,africa_north,africa,tun,g77,middle_east_north_africa,12/11/1956,Lower middle income,Middle East & North Africa,0.896,34.0,9.0
1973,Tunisia,africa_north,africa,tun,g77,middle_east_north_africa,12/11/1956,Lower middle income,Middle East & North Africa,0.893,34.0,9.0
1974,Tunisia,africa_north,africa,tun,g77,middle_east_north_africa,12/11/1956,Lower middle income,Middle East & North Africa,0.977,34.0,9.0
1975,Tunisia,africa_north,africa,tun,g77,middle_east_north_africa,12/11/1956,Lower middle income,Middle East & North Africa,0.982,34.0,9.0
1976,Tunisia,africa_north,africa,tun,g77,middle_east_north_africa,12/11/1956,Lower middle income,Middle East & North Africa,1.01,34.0,9.0
1977,Tunisia,africa_north,africa,tun,g77,middle_east_north_africa,12/11/1956,Lower middle income,Middle East & North Africa,1.14,34.0,9.0
1978,Tunisia,africa_north,africa,tun,g77,middle_east_north_africa,12/11/1956,Lower middle income,Middle East & North Africa,1.24,34.0,9.0
1979,Tunisia,africa_north,africa,tun,g77,middle_east_north_africa,12/11/1956,Lower middle income,Middle East & North Africa,1.41,34.0,9.0
1980,Tunisia,africa_north,africa,tun,g77,middle_east_north_africa,12/11/1956,Lower middle income,Middle East & North Africa,1.49,34.0,9.0
1981,Tunisia,africa_north,africa,tun,g77,middle_east_north_africa,12/11/1956,Lower middle income,Middle East & North Africa,1.5,34.0,9.0
1982,Tunisia,africa_north,africa,tun,g77,middle_east_north_africa,12/11/1956,Lower middle income,Middle East & North Africa,1.41,34.0,9.0
1983,Tunisia,africa_north,africa,tun,g77,middle_east_north_africa,12/11/1956,Lower middle income,Middle East & North Africa,1.63,34.0,9.0
1984,Tunisia,africa_north,africa,tun,g77,middle_east_north_africa,12/11/1956,Lower middle income,Middle East & North Africa,1.62,34.0,9.0
1985,Tunisia,africa_north,africa,tun,g77,middle_east_north_africa,12/11/1956,Lower middle income,Middle East & North Africa,1.63,34.0,9.0
